card_id,target
C_ID_ed2cadddb2,-0.36186606
C_ID_4f9677f2ac,-0.007855952
C_ID_88aed488e5,-0.077049315
C_ID_796a131177,-1.3052
C_ID_f8cf9b7a78,-0.15375829
C_ID_3d5dec2f50,-0.95566523
C_ID_7fd95946b6,0.97935
C_ID_0583a3ad30,-0.35921037
C_ID_7015e85364,-0.3070346
C_ID_afc7241b7b,-0.73012173
C_ID_91c1ff680c,-0.14887166
C_ID_392fb9731f,-0.1025126
C_ID_3cacd15fc6,-0.5315329
C_ID_8c26735934,-0.3581869
C_ID_a60a117afb,-0.344136
C_ID_1ba524b179,0.70275384
C_ID_3ae2e99f51,0.9497256
C_ID_4a343eeb73,-0.8560591
C_ID_6a88851b94,-1.0485976
C_ID_b34605fb7a,0.21122646
C_ID_237dce56d2,-1.3607938
C_ID_92714fa915,-0.1560908
C_ID_2e6d36d00a,-0.70543337
C_ID_d12a9e17c0,0.5108097
C_ID_c298d7446d,-0.40330195
C_ID_c42e9b874d,-0.25334573
C_ID_21e3bddb0e,-0.34642804
C_ID_31c638c503,-0.49837464
C_ID_edbd239439,-0.3301987
C_ID_cb6fd11806,-0.12537724
C_ID_e22b74135a,-0.32037044
C_ID_c437ca6335,-1.074002
C_ID_ea9347429f,-1.3092424
C_ID_631079d4a4,0.47940543
C_ID_3253ea09bb,-0.014484704
C_ID_0873084a46,-0.36625773
C_ID_449c077a34,1.0199246
C_ID_7fb20740cb,0.26523113
C_ID_9894459d2d,-0.7692609
C_ID_5f1b9576bc,-0.71938837
C_ID_1856272e0f,-0.3702972
C_ID_189eb2e25e,-0.6430733
C_ID_78e77ed307,-0.5521996
C_ID_871ea99ac5,0.02981925
C_ID_65c44e7dea,-0.0589
C_ID_7d6bf3fab8,-1.0465531
C_ID_e77f97daeb,-0.56052625
C_ID_0c8f354498,-0.06934941
C_ID_e777fb2aca,-0.55052173
C_ID_70e7dd55db,0.6998827
C_ID_f54c9e5a75,-0.12543184
C_ID_ae8551a9d7,0.03762421
C_ID_1d8fcf191e,-0.5065501
C_ID_8c987f4a28,-0.10490227
C_ID_aad01d2304,-0.3465547
C_ID_573a395ad0,-0.53710103
C_ID_02eaf4fbc4,-0.28728437
C_ID_080fd645be,-0.2881179
C_ID_a89d4ac92b,-0.85114074
C_ID_4476d87a67,-0.32843387
C_ID_70241f33c1,-1.0147169
C_ID_2dd15f3179,-0.16752404
C_ID_31b2ec1be6,-0.24234927
C_ID_95facec31c,-0.2433213
C_ID_a36e1cbaa9,-0.033703268
C_ID_380eeec619,-0.70896053
C_ID_b15ca118ef,-0.2081337
C_ID_2d98c9c644,0.6767938
C_ID_f6f102ba9c,-1.5890884
C_ID_7a86f4a15d,-0.40532655
C_ID_45f82c98f7,-0.35565078
C_ID_d96a31fe6e,-0.06308764
C_ID_80698bc2fc,-0.21887386
C_ID_94e1023e74,-0.06965071
C_ID_d61da3cd5e,-0.14946538
C_ID_f925900252,-0.97226846
C_ID_af44cc8cdd,-0.35889536
C_ID_91e41ebb5f,-0.71319413
C_ID_c5860e5f2f,-0.766073
C_ID_f6b75bd93f,-0.5631703
C_ID_5edc13d367,0.74008644
C_ID_675d25a2f2,-0.7370894
C_ID_3d6f272104,-0.2483387
C_ID_e81e7b6b43,-0.36539698
C_ID_f06b904aef,-0.5009049
C_ID_168c694e80,-0.19409943
C_ID_b82fb0df85,-0.053773224
C_ID_77e29a6c4a,0.33824813
C_ID_36fa3728dc,-0.9905335
C_ID_9c01fef47a,-0.3598389
C_ID_2477e26a6c,0.78860366
C_ID_5d8226ccc2,0.25231278
C_ID_abab8d9193,-1.2256899
C_ID_88185134dc,-0.51578116
C_ID_469c4e6117,-0.010061681
C_ID_49d5b01970,-0.12823075
C_ID_3848a9c05d,0.22634977
C_ID_59800640e4,0.08736998
C_ID_bdffbe1a08,-0.94643664
C_ID_37da3eb588,0.18827322
C_ID_9ec24d6249,-0.66328645
C_ID_400f1f0fdf,-0.27880508
C_ID_d570a43fa3,-1.2135485
C_ID_264cf4b976,-0.99445176
C_ID_95fe75fefa,0.026896894
C_ID_ab3400b0d3,-1.7696037
C_ID_7c1960a39f,-0.39097512
C_ID_76f6a31fbc,-0.52607834
C_ID_e044a10a63,-0.28128403
C_ID_dd52a11c17,-0.79203594
C_ID_aa6db3445a,-0.34748018
C_ID_5d06bfc076,-0.45725155
C_ID_9d1fee6b4f,0.47890878
C_ID_56f6dda26a,-0.59466696
C_ID_697bfd135d,-0.27336735
C_ID_d74f415bf6,-0.42553002
C_ID_3dd0862e2b,-0.4919204
C_ID_1c1f1799f0,-1.2511116
C_ID_1c379b17aa,-0.60723615
C_ID_bc28b0dc3a,-0.58396614
C_ID_048204bd4f,-1.3518046
C_ID_e4f6e86edb,-0.7763903
C_ID_7bcb56cfac,-0.632494
C_ID_1b7d52a65b,-0.5747224
C_ID_5a0a25d9e0,-1.6610496
C_ID_0acda750ef,0.24935976
C_ID_9252a2f991,-0.34552097
C_ID_be8fdde261,-0.101362824
C_ID_4a8e2ea512,0.10693848
C_ID_66158c164a,-0.14952916
C_ID_3194b0909f,-0.6578618
C_ID_11cd88cb30,-0.8813113
C_ID_6fa4d695d9,-0.795027
C_ID_fde4545808,-0.04688406
C_ID_c5661bf46b,-0.373237
C_ID_060ff36eab,-0.21682006
C_ID_3457fcc57f,-0.034698904
C_ID_9b643c94e6,-0.054240048
C_ID_39081413b8,-0.93322575
C_ID_e22a85c1b5,-1.0429376
C_ID_30ce220643,-0.34399885
C_ID_389701328a,0.30183744
C_ID_88a87f06d8,-0.16820335
C_ID_e50a2aeb0b,-0.56235695
C_ID_7b2a101766,-0.51344013
C_ID_146913381d,-0.54409075
C_ID_fc6ece76d3,0.028860122
C_ID_0349c7fdb9,0.60615116
C_ID_c47cbcc467,0.32488817
C_ID_6018d878c3,-0.49447262
C_ID_32a827a75e,0.43736118
C_ID_451ab00e74,-0.74617493
C_ID_974e313877,-0.44932443
C_ID_b785cf67f1,-0.09849471
C_ID_82fdfe8a02,-1.3412855
C_ID_73ec6a1568,0.22479352
C_ID_462d1972f7,-0.27971685
C_ID_92902f0389,-0.6455467
C_ID_d4988aa4db,-0.79784584
C_ID_a5241c1ac6,-0.9801034
C_ID_bea7c63c18,-0.048787475
C_ID_97f4bb8f4b,-0.6380161
C_ID_36a2f6b934,-0.18161827
C_ID_046697a5dd,-0.24668366
C_ID_36104d299d,-0.0070737004
C_ID_656d072241,-0.17146188
C_ID_0c966eba7e,-1.1190649
C_ID_68ce8e87eb,-0.0939073
C_ID_4fe8fe9924,-0.7843462
C_ID_b055c14878,-0.8704591
C_ID_63c30ace16,-0.40732932
C_ID_627c1f0987,-0.032227695
C_ID_203cc5609d,-0.3226484
C_ID_9530e9d5db,-0.36027038
C_ID_6dac39cc5e,-0.25420225
C_ID_d328abced8,-1.2364562
C_ID_ea4bb114e7,-0.6408175
C_ID_a682d2354f,0.50397265
C_ID_506c82c78c,-0.72628725
C_ID_c206129fba,0.1781635
C_ID_9aa03ec125,-0.09101254
C_ID_1f83463075,-0.3609084
C_ID_ea1e6ce0f9,-0.3961305
C_ID_2e3f76b379,-0.19418663
C_ID_a4d83feb52,0.21066839
C_ID_1fc91139f2,-0.688856
C_ID_3bf995052c,-0.51875484
C_ID_ca2089bcd5,0.49311113
C_ID_92fc3a1607,-1.0954835
C_ID_92e37db6e4,-0.58640766
C_ID_9a48a67353,0.12222111
C_ID_35b89ccec9,-0.4564386
C_ID_94f779efbb,-0.254557
C_ID_a719ffa1e1,0.008369118
C_ID_11651dd9ba,-0.024073064
C_ID_09d28d98ea,-0.8425131
C_ID_3cbefc9721,-0.31760293
C_ID_fb675aa812,-0.5458964
C_ID_1a98fbe8ba,0.58106583
C_ID_4e10d00cef,0.06643751
C_ID_b1d5156999,-1.8614471
C_ID_c276e104dd,-0.43530136
C_ID_5955785aa9,-0.8807465
C_ID_f6d610b9ac,-0.23054546
C_ID_6beaad2894,-0.062481463
C_ID_866086b201,-0.3651452
C_ID_93eab247c0,-0.20177346
C_ID_db288cce17,-0.24010366
C_ID_b2c2868eea,-0.4411251
C_ID_125c8e2b92,0.3767891
C_ID_101e99dbc9,-0.6993289
C_ID_48c4557ac3,0.075288415
C_ID_2d1d7cdd19,-1.9316463
C_ID_0c01753085,0.2777698
C_ID_e7cb390f8a,0.5603935
C_ID_506a6f4313,-0.5342109
C_ID_d657bdcc5f,-0.56223357
C_ID_e1906b94b7,-0.5054531
C_ID_09e16b6d8b,-0.8467642
C_ID_3a9c6e33f9,-0.28049654
C_ID_cdd555bb41,-0.49476802
C_ID_54327f74cc,0.02576825
C_ID_5bf49c9dd9,-0.45069766
C_ID_0982bcada0,-0.538635
C_ID_dbedc24f2a,-0.2533031
C_ID_738dbe8c75,0.075636685
C_ID_aa634a8cff,-0.12593669
C_ID_0f3d7b6ba8,-0.17553544
C_ID_1cb17ba151,-0.28886634
C_ID_5d1fc7eed1,-0.14267427
C_ID_2fd5f642b9,1.4325767
C_ID_807f459d81,-0.438711
C_ID_ba08ed2d6a,-0.063667834
C_ID_fdc5fae8fa,-0.80124927
C_ID_cd2a18a7b1,-0.24854857
C_ID_4f8a4d7771,-0.26792026
C_ID_73fd400652,-0.7464373
C_ID_7543c8a196,-0.7031795
C_ID_d3a84907e8,-0.27640396
C_ID_09ac032f18,-0.29285473
C_ID_ac8e21476a,-0.79140913
C_ID_7fa7be9c03,-0.5005615
C_ID_eb81e832e6,-0.13294762
C_ID_459fae7d5b,-0.35859662
C_ID_9ecca97bce,-0.26908487
C_ID_4cb0ff065e,0.2873683
C_ID_0283375f1a,-0.6568277
C_ID_6d46a19cbb,-0.49783623
C_ID_aa42fb6c04,-0.6449355
C_ID_fa336f1e57,-0.40295255
C_ID_037dae7b3b,-0.3753217
C_ID_b06f46acb6,-0.053208232
C_ID_c2ddf999f9,0.028480738
C_ID_42923dd2a4,-0.7523402
C_ID_fbf2c06580,-1.0810223
C_ID_b3e9bcffd4,0.22234505
C_ID_bae3ee264a,0.815184
C_ID_9c2178e5f2,-0.97072303
C_ID_b170002eda,-0.09673029
C_ID_c2847c2316,-0.8594649
C_ID_704f633b9e,-0.9073185
C_ID_8eac3025f4,-0.28696972
C_ID_cb201fc2cd,0.17658961
C_ID_39b1bcfa43,-0.3470599
C_ID_d1d6ed099f,-0.76033676
C_ID_a18256aadf,-0.50034666
C_ID_11953cec4c,-0.73222685
C_ID_81cbc0ceff,-0.42524517
C_ID_5d1a607750,-0.20759404
C_ID_f72778904f,-0.3376097
C_ID_57b3fa6487,-0.27464277
C_ID_5fa82af6bf,0.49150535
C_ID_ffc813cbd6,-0.978274
C_ID_d43fd77f1c,-0.5473515
C_ID_4f6210a29b,-0.51842237
C_ID_d33b7c3239,-0.21027607
C_ID_79434403db,-0.97473645
C_ID_d5896bacf7,0.6020044
C_ID_ec7b1d0932,-1.4306242
C_ID_ac9b68236e,-0.29122376
C_ID_36da01aae6,0.20235586
C_ID_b195374763,-0.50429285
C_ID_8062570dd2,-0.3810951
C_ID_5da480955d,0.06061411
C_ID_09124dbb70,-1.0389198
C_ID_226111d851,-0.46766597
C_ID_56d51a9c6f,-0.50086904
C_ID_4ec3dd1688,-0.70813537
C_ID_8ae4ec7383,0.2561624
C_ID_d2f190191b,-0.5571524
C_ID_2ba9908945,0.4061046
C_ID_6c56c84153,-0.38637155
C_ID_ab469f1f44,-0.67877245
C_ID_3fe4ba0e1f,-1.0247228
C_ID_ba616e4596,-0.84368134
C_ID_369f86c791,-1.5450037
C_ID_386ce9e86d,-0.8704083
C_ID_33acb40688,-0.5178093
C_ID_cf095156d7,-0.52004457
C_ID_33222ea8d2,-0.97691476
C_ID_235fcb7f0f,-0.16443121
C_ID_47ab26a158,-0.421057
C_ID_4eed3e7bc0,0.19402125
C_ID_1ad694013c,-0.18216372
C_ID_f99074b149,0.16450623
C_ID_9edd6aa649,0.39244333
C_ID_4f8e170964,-0.9040079
C_ID_16c0a73d67,-0.30700505
C_ID_5ffacf9b60,-0.3475834
C_ID_1361b5d5f7,-0.24193662
C_ID_4e6ae1189e,0.6921724
C_ID_9ea58aeafb,-0.18444055
C_ID_5c3ae1b985,-0.1217891
C_ID_c9818b687a,0.07787874
C_ID_19f6c7b2ce,-0.42152894
C_ID_95e6f22f6c,-1.1037148
C_ID_f5ac50e74f,0.5281211
C_ID_42c2bed2de,-0.14776564
C_ID_1e36d2136a,-0.34122282
C_ID_bd749aac00,-0.017314374
C_ID_30997e978e,-0.29703212
C_ID_d247290e3d,-0.4506597
C_ID_39dcbd0e57,-0.7313367
C_ID_64a0a836f0,-0.4082774
C_ID_fb60b56535,-0.91727877
C_ID_d9ea6dd01c,-0.28536242
C_ID_c3d7f93387,-0.4247988
C_ID_f5e65af44c,-0.65626264
C_ID_b8ed0cd336,-0.06792885
C_ID_7f71cb56f0,-0.30874407
C_ID_cb18e72039,-0.36266506
C_ID_e4d0062f6a,-0.3400777
C_ID_d2ffb09020,0.16154489
C_ID_03ef8c1889,-1.1225302
C_ID_0c9dfcc35e,-0.86959445
C_ID_599dad7092,-1.1678883
C_ID_1602428685,-0.7183312
C_ID_e92b71f6e8,-0.43834174
C_ID_a3595419a3,0.65977836
C_ID_f26bc84bb4,-0.23419118
C_ID_a9c88aae44,0.2336936
C_ID_546a2bb7ea,-0.13494253
C_ID_a2265d15ce,-0.004557848
C_ID_adbf4ee6f2,-0.5758654
C_ID_8478f29d48,0.2862535
C_ID_0a97b8ee8a,-0.549276
C_ID_f513e58a6a,0.30154645
C_ID_129da50a10,-0.48277402
C_ID_bdfdc50221,-0.15617031
C_ID_b165342f71,-0.207627
C_ID_3664c96a04,-0.9121375
C_ID_35f0b64e75,0.38298935
C_ID_4f7c67de8d,-0.4648294
C_ID_c8d8cac0bc,-1.2133645
C_ID_4144844025,-1.3044082
C_ID_793778ae4d,-0.09507859
C_ID_4bedcc6109,-0.82049036
C_ID_13a12a3e3a,-1.1796944
C_ID_5869b27554,-0.47909313
C_ID_6be06a3224,-0.66747653
C_ID_4b2d786b08,-0.1412589
C_ID_ecaa66b68e,0.1501171
C_ID_fe3881588f,-0.094307184
C_ID_94df233e9d,-0.7090974
C_ID_6cc29cada3,1.2650434
C_ID_f55783c8f8,-0.39900208
C_ID_854883712f,-0.45359915
C_ID_19c66d16ff,-0.87350285
C_ID_799140a2de,-0.40638816
C_ID_924ab70704,-0.4053831
C_ID_2aab7b89b9,-1.1568991
C_ID_bb555c605a,-0.13637173
C_ID_7246af90b7,-0.59233236
C_ID_e46f6f74b0,-0.18476218
C_ID_b640434891,-0.4106031
C_ID_615179d0ae,-0.5611577
C_ID_22a8ebc472,-0.45599753
C_ID_d698157e5f,-0.5195192
C_ID_6003639922,-1.3162701
C_ID_4932584c83,-0.27150524
C_ID_0738bd5a64,-0.43936944
C_ID_56ca7aceaf,-0.4863888
C_ID_0e207d12d1,-0.5950351
C_ID_1bc65ac721,-0.5241338
C_ID_719b4ab7fe,-0.39140493
C_ID_d4c10b20ae,-0.5896789
C_ID_c618e22239,-0.49336517
C_ID_e0271c87a1,-0.6148881
C_ID_ff3a1404d8,-0.6961621
C_ID_9153a689bf,-0.6792911
C_ID_3eee027a1c,-0.49957442
C_ID_b0fc3bfbe3,-0.010739565
C_ID_9d41615cb1,0.5608903
C_ID_be60bf55c1,-1.7710466
C_ID_a42ce268a1,-0.5095036
C_ID_d80bf83bb3,-0.14559424
C_ID_e5d5cb0cdd,-0.2674008
C_ID_4c102a810a,-0.07434398
C_ID_ae78c2aa72,0.251642
C_ID_8bcd70c262,0.013410419
C_ID_5e0d56acd7,-0.23602062
C_ID_13a35839d9,-0.2721032
C_ID_6008647fdf,0.02292648
C_ID_f0980c29e6,-0.68945587
C_ID_b56ccc3ee7,-0.296947
C_ID_3385f2fdec,-0.6783036
C_ID_ba5ffc704f,0.015120506
C_ID_268d48cc16,-0.27096903
C_ID_e7edc65422,-0.30363762
C_ID_a9a6305588,-0.0006456375
C_ID_83fd28c8a0,-0.41031337
C_ID_6ea1ec5a85,-0.12822396
C_ID_6a36b36241,-0.7852557
C_ID_f03fd3caba,-0.42625886
C_ID_2f9595e0d2,1.3505818
C_ID_88b9c30bf2,-0.19602793
C_ID_ae27acf5d7,-0.5789609
C_ID_fc839c5336,-0.095660865
C_ID_5b59eddcbb,-0.138425
C_ID_f7f41e3f1b,-0.43632257
C_ID_f772301a2f,-0.9198785
C_ID_89b6d723b8,0.64222497
C_ID_71840639de,-0.2567944
C_ID_72db780f15,-0.67831075
C_ID_331a17b7f4,-1.2200633
C_ID_7ef03caa66,-0.3300749
C_ID_1328e57f8f,-0.9126046
C_ID_5b053de2ca,-0.43822265
C_ID_d498fb93a3,-0.7023138
C_ID_43a6227fdc,0.0071286857
C_ID_1454760bd6,-0.6849148
C_ID_b174dd6910,-0.25341338
C_ID_db70a6bec4,-0.5593506
C_ID_df8e439ed0,-0.77910995
C_ID_4ba612b2e7,-0.3593822
C_ID_afadb6e77a,-0.6217934
C_ID_4fe3e49551,-1.4247559
C_ID_90daa82dc6,1.1437701
C_ID_be3e9b22da,-0.62133276
C_ID_9318afb803,-0.96402884
C_ID_04b94f8c65,-0.35015833
C_ID_b3c3dbc73d,-0.67259717
C_ID_2fbfd01f62,-0.64218783
C_ID_b49ad2e711,-0.9053104
C_ID_16ad4e08ae,-0.5822997
C_ID_6f592040cd,-0.8211411
C_ID_2ce6175d55,-0.31799972
C_ID_7fd871d691,-0.7590872
C_ID_57dc221eb7,-0.22159284
C_ID_0a65093b08,-0.31103384
C_ID_e05c506f49,-0.7467493
C_ID_d700492228,0.39069408
C_ID_a361316913,-0.591625
C_ID_1f5a5608ad,-0.14481771
C_ID_1a4548c6b3,0.26001042
C_ID_27e589423a,-0.09760946
C_ID_d3104cfc6a,-0.11186737
C_ID_9c9de5f369,-0.6104716
C_ID_96692208dd,-0.067828
C_ID_909f80383f,-0.42470592
C_ID_27f3de3489,-1.905689
C_ID_1f20792cc0,-0.42057556
C_ID_25a91fd7d1,-0.5976627
C_ID_d685ba59b1,-0.6676055
C_ID_4275d15ba7,1.021085
C_ID_e739268940,-0.23707545
C_ID_c2718e1c5d,0.11929551
C_ID_b30990e620,0.075098515
C_ID_b755ee3417,-0.34973752
C_ID_2be80a4cb4,0.087444514
C_ID_ff31f730b2,-0.5558405
C_ID_04a430fbdd,-0.43405563
C_ID_76e6a28c08,-0.783193
C_ID_a2486fbd74,0.054662734
C_ID_4422b70ac8,-0.4736374
C_ID_6e8452fa28,-0.42100883
C_ID_7c042a0df2,-0.77406704
C_ID_650fb7ceac,-0.33422655
C_ID_8f8cd28833,-0.70765245
C_ID_a28ab649c2,-0.1964379
C_ID_9484420661,-0.93511415
C_ID_b6c4575a22,-0.7972437
C_ID_74da79ba1b,0.17623812
C_ID_cafc528e1a,-0.6583508
C_ID_cfb9926d7b,-0.156668
C_ID_91e4917d21,-0.4969464
C_ID_19da1b79de,-0.51558805
C_ID_b87cb74d12,0.23787674
C_ID_f0aade7513,-0.14254528
C_ID_f5cefb9e93,-0.23045415
C_ID_497110c553,-0.55950093
C_ID_5c5b83fa0b,-0.4728862
C_ID_a83b513ef0,-0.70349455
C_ID_454b32322b,-0.72465634
C_ID_05a9a9d4e7,0.15907979
C_ID_cee8160f74,-1.2327267
C_ID_80d6281ee8,-0.5927278
C_ID_9f83bec9aa,0.6779063
C_ID_24b4b3abce,-0.10287869
C_ID_29f099f9a5,-0.9669839
C_ID_84f2353c24,-1.768903
C_ID_9b8accf3db,-0.3928156
C_ID_04bf081589,0.3965978
C_ID_79670ce1a3,-0.5815569
C_ID_c5aa676d6c,-0.7220987
C_ID_84eb9b91ee,-1.4684978
C_ID_7e84503bd7,-0.77593315
C_ID_d473ddb966,0.1508959
C_ID_dad7060f4c,-0.33975118
C_ID_ca843e8ce9,-0.6886083
C_ID_8a0e9c7191,-0.19523495
C_ID_54777fc015,0.08394629
C_ID_da88f008d8,-0.38253397
C_ID_c949cff19f,-0.0226776
C_ID_0280b7be9a,-0.07034236
C_ID_a92fc23de4,-1.0755645
C_ID_0ed4d0cf43,-0.90521455
C_ID_75946511c9,-0.49251318
C_ID_71f966c06a,-0.3355633
C_ID_d02ee23987,-0.43412083
C_ID_b69174cba2,-0.077329576
C_ID_7b98a4df56,0.1313467
C_ID_2a75aef1ea,-0.32824332
C_ID_65856eb14c,-0.05105394
C_ID_7e925c6810,0.07190719
C_ID_20ed96afd2,-0.44822955
C_ID_230dc611d7,-2.158017
C_ID_7e72c1b757,-1.0310497
C_ID_28aaea4abc,-0.46546578
C_ID_fcf85b47ed,-0.11800176
C_ID_5c7f4b9e40,-1.1653585
C_ID_806870d000,0.06695071
C_ID_a78c56edb2,-0.79509294
C_ID_87590420b5,-0.03756982
C_ID_942bbba652,-0.12982601
C_ID_9d525cfb29,-1.3875594
C_ID_fa28999f40,-0.12555087
C_ID_c20bed390f,-0.3468849
C_ID_cf8a4bc2dc,-0.9834007
C_ID_4ffbad2827,-1.2612214
C_ID_97d6064a85,0.015291393
C_ID_9a947de44e,0.0939644
C_ID_83ebfdd6e5,-0.60678864
C_ID_9df204918a,-0.71754944
C_ID_6e33796218,1.1257608
C_ID_f5da587135,-0.19660711
C_ID_def2e31b25,-0.0466038
C_ID_b88820b8ed,-0.37680775
C_ID_6ccda301f7,0.016938955
C_ID_db77287e8f,0.5420843
C_ID_816353b158,0.12204343
C_ID_628cb752b0,-0.41974455
C_ID_17e2902147,-0.37347806
C_ID_d7fadf0681,-0.6293645
C_ID_6b6eb0f03c,-0.56559145
C_ID_1a34d46f9b,0.3058839
C_ID_0afcfeaff8,-0.32770795
C_ID_f26b7b056f,-0.46681374
C_ID_9b02c69fc3,-0.3804261
C_ID_f25fdfeb67,-1.651576
C_ID_355aa0da91,-0.42772204
C_ID_ce7853005d,-0.12707609
C_ID_ecb1685353,-0.21348006
C_ID_53e0e0ea57,0.7552912
C_ID_b4c3299720,-0.12094784
C_ID_5ad9fbf2d2,-0.14522177
C_ID_41823be81a,0.5568864
C_ID_520b28ee5d,-1.6726968
C_ID_83204efcfb,-0.53558314
C_ID_234b80967d,-0.84097123
C_ID_eb80f723a5,-1.0502132
C_ID_a25e08e09e,-0.42613924
C_ID_3f679ee8cd,-1.3512998
C_ID_e9f2830ab8,-0.04635644
C_ID_8fa0c15932,-1.0515813
C_ID_3bacab04b3,-0.5593232
C_ID_da0092fcbc,-0.3009777
C_ID_d2e2f42b74,-0.08981532
C_ID_c98fc7e529,-0.92263997
C_ID_02d4797b0c,-0.42908293
C_ID_4a56f6457b,-0.6149813
C_ID_91a6e43df6,-0.19582725
C_ID_7ebb9d92a0,-0.19393158
C_ID_8a8d5ee7e8,-0.50392437
C_ID_f66af423aa,-0.20839399
C_ID_34f4c9613c,-0.54361415
C_ID_c7d2cc29a7,-0.11920196
C_ID_af6da215cc,-0.61955833
C_ID_ff98721fc2,0.032886893
C_ID_1b04e65e57,-1.2721802
C_ID_ec0c12c2a7,0.75791895
C_ID_ad762ea9fc,-0.039712727
C_ID_80172c1e18,-0.016219497
C_ID_147b795085,-0.20871627
C_ID_5cc67e30b7,-0.9715638
C_ID_653a108bc0,-0.31906015
C_ID_f1d0eefeaa,0.60874295
C_ID_1a2f0dff4b,-0.47081596
C_ID_ec594988c7,0.38777447
C_ID_8ddd7e0a22,-0.075470865
C_ID_dde3c538f0,-0.7075341
C_ID_feeab563b5,-0.18354464
C_ID_f7f6d7dc82,-0.14768785
C_ID_62c54d8c00,-1.0111674
C_ID_63421c49a5,0.11285412
C_ID_f66d3efcd7,-0.44754732
C_ID_f44e6ea29e,-0.21672922
C_ID_81575a9b2d,-0.7472577
C_ID_7e9d0b9240,-0.8092952
C_ID_01b4c55312,-0.36815125
C_ID_70cf440210,-1.1939865
C_ID_1b41493a80,-0.75983024
C_ID_0c79fab3fd,-0.95346785
C_ID_0595b956fc,-0.57054615
C_ID_348eaacc91,-0.42936134
C_ID_1172d04dce,-0.5101098
C_ID_92f58d75f5,0.17719772
C_ID_4b2075784e,0.5173504
C_ID_51470b5a64,-0.0838297
C_ID_12f8b66fb4,-0.3405344
C_ID_61c6bb0125,-1.3568964
C_ID_3120518e23,-0.25413942
C_ID_91443c3af3,-0.4509222
C_ID_26d0ca89a1,-2.1502945
C_ID_0e581db683,-1.4000517
C_ID_c6b2a4007b,-0.49620354
C_ID_58c109e686,-0.037742853
C_ID_8dc134d009,-0.42804343
C_ID_e4c0e64ae9,0.041784406
C_ID_3169059592,-0.030412376
C_ID_53309ef0cb,0.649465
C_ID_99cb9c067d,-0.8005122
C_ID_4391d4a218,-0.41468936
C_ID_88872452bc,-0.06273049
C_ID_bb00c05961,-0.29389447
C_ID_2bb74580bf,-0.5786325
C_ID_7a667aa085,-0.92995596
C_ID_d0bb442f25,-0.64934826
C_ID_c553df756f,-0.8191904
C_ID_34ec51bf3a,0.37697834
C_ID_6d86ad289f,0.042426378
C_ID_abc5be7dec,-1.5811932
C_ID_65215f63a5,-0.24533856
C_ID_8e57d3450d,0.018348217
C_ID_8260f6c2c1,-0.5557685
C_ID_93b0292b83,0.6490012
C_ID_7e789a2a28,-0.41594642
C_ID_49fe28efec,-1.0378579
C_ID_6bda15ddd1,-0.6731645
C_ID_1a694a00ba,-0.45084268
C_ID_41ebcefac2,-0.44388294
C_ID_2405dd41e1,-0.0814504
C_ID_1d254fa255,-0.48629826
C_ID_264fb8a828,-1.131237
C_ID_91582cdf06,-0.071976125
C_ID_1be7ac3e74,-0.30091757
C_ID_b588e85497,0.21819764
C_ID_bccdd9fce1,-0.36343104
C_ID_3f4cf275e5,-0.27801162
C_ID_f8b9ff45b2,-0.105148256
C_ID_7b7a3542ed,-0.43297404
C_ID_eef028f70b,-0.25535536
C_ID_c03b430aa6,0.7348349
C_ID_478547a3ab,-0.7089641
C_ID_4f20bd8652,-0.29829723
C_ID_7ec444d981,-0.34505403
C_ID_f3e52691cd,-1.1905344
C_ID_fb708ac33c,-0.33945423
C_ID_ba98f1a5b2,-0.26754308
C_ID_e9a8d5ef9b,0.29918373
C_ID_ba81dbee4f,-0.9175817
C_ID_6877192d0b,-0.027525365
C_ID_0378d69723,0.017480254
C_ID_d011a7a893,0.5835898
C_ID_90fdb4dffd,-0.6243092
C_ID_ed22a2a8f4,-0.30992866
C_ID_e1e7b3382d,-0.006324947
C_ID_4fcfa090d3,-0.7310672
C_ID_0002709b5a,-0.47177792
C_ID_a13f2de3a3,-0.12534136
C_ID_1f853f9489,-0.88911927
C_ID_c86e416db7,-0.11086285
C_ID_d563324770,0.42045236
C_ID_4689e05976,-0.21482307
C_ID_0618f06608,-0.42608875
C_ID_50bb77af06,-0.70475745
C_ID_136cbce135,-0.44313812
C_ID_ca60c182a8,0.14341566
C_ID_b18847a05a,-0.14823359
C_ID_d045dc01e5,-0.07690358
C_ID_a6bfe8112c,-0.39224255
C_ID_787d59f0dc,-0.7387481
C_ID_9c701df1d9,-0.15759218
C_ID_dd7c149c35,0.4686925
C_ID_465ebcfb4f,0.45813152
C_ID_02f9c0e643,-0.47522843
C_ID_07ea44373f,-0.7335875
C_ID_2ad31e362f,0.18022895
C_ID_6ec8f185df,0.21454272
C_ID_b9db72a552,-0.33846867
C_ID_cbb03a05a3,-0.95032454
C_ID_9a3c65dd99,-1.5455837
C_ID_f3217e9a85,-0.45423907
C_ID_5f4d3e55f3,-0.35666388
C_ID_88557eb3fc,-0.6124687
C_ID_26a30e083a,-1.322263
C_ID_8e3ab6370d,-0.06829518
C_ID_ae0769172e,-0.89559317
C_ID_e769371140,0.22064939
C_ID_3f0bb9e636,0.7828945
C_ID_ae7488895e,-0.71975327
C_ID_2399c016b9,-0.08827442
C_ID_00618603d8,-0.57834995
C_ID_d0dcdb8180,-0.847088
